,absolutely,adapter,advertised,alright,amazing,android,anker,anti,apple,apply,armor,attractive,audio,awesome,backup,bad,basic,batteries,battery,beat,beautiful,best,better,big,bit,black,blue,bluetooth,bought,box,broke,bubbles,built,bulk,bulky,buttons,buy,cable,cables,came,capacity,car,case,cases,cell,charge,charger,chargers,charges,charging,cheap,clear,color,colors,combo,comfortable,commuter,compact,convenient,cool,cord,cost,cover,covers,customer,cute,day,deal,decent,defender,described,design,designed,device,devices,did,didn,disappointed,dock,does,doesn,don,dont,dual,durable,ear,easily,easy,effective,exactly,excellent,expected,expensive,external,extra,fake,fantastic,far,fast,favorite,feel,feels,finally,fine,fit,fits,flip,functional,galaxy,genuine,gets,gift,glare,good,got,great,grip,hands,handy,happy,hard,hate,hd,headphones,headset,heavy,high,highly,holder,holster,horrible,htc,hybrid,idea,impressed,inexpensive,install,ipad,iphone,issues,item,job,junk,just,lg,life,light,like,little,long,look,looking,looks,lot,lots,love,loved,loves,low,mah,makes,market,matte,micro,mini,mirror,mobile,money,months,motorola,mount,need,needed,needs,new,nexus,nice,note,oem,ok,okay,ordered,original,otter,otterbox,outstanding,overall,owned,pack,pay,pen,perfect,perfectly,phone,phones,pink,plantronics,plastic,plug,poor,port,portable,ports,power,powerful,premium,pretty,price,problem,problems,product,products,protect,protection,protective,protector,protectors,protects,purchase,purchased,quality,quick,quickly,quite,read,real,really,recommend,recommended,reliable,replacement,review,right,rugged,samsung,satisfied,saver,says,scratches,screen,second,series,service,set,short,simple,size,sleek,slim,slippery,small,solid,solution,sound,spigen,star,stars,strong,sturdy,style,stylish,stylus,super,sure,tablet,tech,terrible,thing,thought,time,touch,tough,travel,trent,tried,usb,use,used,useful,using,value,ve,wall,want,wanted,waste,way,white,wife,wireless,wonderful,work,worked,working,works,worth,wow,wrong,year,yes
125,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,2,0,0,2,0,0,26,17,1,2,0,1,26,1,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,1,2,3,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,1,0,0,2,2,0,0,0,1,1,9,0,0,14,1,1,0,1,0,4,5,1,1,0,0,1,0,1,1,0,0,2,0,1,0,0,17,0,26,0,0,0,2,1,0,2,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,3,1,1,3,4,1,0,0,1,0,1,1,6,1,1,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,2,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,16,0,0,2,1,0,0,1,0,0,0,1,3,2,7,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,2,0,0,0,2,0,11,0,0,3,0,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,3,2,4,5,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,7,2,2,1,0,0
126,0,0,0,1,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,3,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,25,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,1,0,5,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,1,0,2,0,16,3,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0
127,1,0,1,0,1,0,0,0,2,1,2,0,0,3,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,17,0,17,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,15,0,1,6,1,11,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,4,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,61,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0,7,4,0,0,0,0,2,0,0,21,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,0,1,0,0,1,3,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,2,1,0,0,0,0,0,1,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,4,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
129,0,1,0,0,0,0,0,0,1,0,1,3,0,8,0,3,0,0,0,0,1,7,4,1,1,2,0,0,2,0,0,0,0,4,6,0,3,0,0,0,0,0,87,4,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,7,0,0,4,0,0,1,1,0,2,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,7,0,1,0,9,0,0,0,0,3,3,3,0,4,1,2,0,0,7,1,0,0,0,0,0,1,0,21,2,42,0,0,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,13,0,0,0,1,3,0,0,4,6,0,1,2,6,13,0,0,11,1,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,14,0,0,2,1,0,1,0,4,0,1,1,0,0,0,6,1,6,0,0,0,0,0,1,0,0,0,0,0,0,2,8,0,0,6,0,1,18,7,2,0,0,0,0,4,0,0,0,0,4,3,1,1,0,1,0,1,4,0,0,0,0,6,2,0,0,0,0,0,1,0,4,8,1,0,6,0,0,0,1,0,2,4,2,5,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1,1,0,2,0,0,1,1,0,1,1,0
130,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,2,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,6,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,3,6,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,9,0,0,3,1,1,0,0,0,0,1,2,1,0,0,0,2,8,5,0,0,0,0,0,0,1,50,0,59,0,0,2,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,18,0,2,2,0,4,0,0,0,3,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,11,0,0,2,1,1,0,0,0,0,0,1,5,1,0,9,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,18,0,0,18,0,3,6,1,11,33,1,1,0,3,0,0,1,0,0,1,1,1,0,0,0,2,0,0,2,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,10,1,0,0,0,2
131,1,3,1,0,1,0,0,0,0,0,0,2,0,2,0,1,4,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,73,1,0,0,0,0,0,0,3,0,6,4,0,0,1,0,0,1,1,0,4,0,0,1,0,0,3,0,0,1,0,0,0,2,1,0,0,6,3,0,0,0,0,0,0,2,1,2,4,3,0,0,0,2,1,1,0,3,3,3,0,0,12,5,0,3,0,0,0,1,0,27,0,35,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21,0,1,4,0,2,0,0,2,5,2,0,2,4,3,1,1,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,2,1,0,0,0,2,1,0,0,0,0,0,7,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,5,2,0,8,3,1,1,0,0,1,3,0,0,0,0,1,2,0,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,4,8,1,0,2,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2,1,0,0,1,0,0,0,0
132,0,1,1,0,2,1,0,0,0,0,0,0,0,6,0,3,1,0,0,1,1,14,4,4,0,0,1,0,1,5,2,0,0,4,8,0,2,0,0,1,0,0,101,1,2,0,0,0,0,0,2,0,6,0,0,0,17,0,0,1,0,0,8,0,1,2,0,3,2,2,2,0,1,0,0,0,0,1,0,2,2,2,0,0,3,0,1,1,0,1,6,3,0,0,0,1,0,0,0,0,1,1,0,0,7,4,0,0,0,0,2,3,0,25,1,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,29,1,1,1,0,5,0,1,1,2,3,0,1,2,3,2,0,28,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,4,0,14,0,0,3,6,0,0,6,33,1,1,1,0,1,0,6,0,13,1,0,0,1,0,0,1,0,0,0,0,0,1,6,0,1,11,2,2,29,6,3,0,1,1,0,6,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,2,0,8,1,0,1,1,1,1,4,3,1,2,0,0,0,0,3,2,6,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,4,0,1,0,0,1,0,3,2,1,0,3,3,0,2,3,2,0,3,2,0,0,1,0
133,0,0,0,0,0,1,0,0,30,0,0,0,0,4,0,0,0,0,0,0,0,15,13,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,3,0,0,1,18,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,21,1,39,0,0,0,0,1,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,0,3,1,0,2,0,0,4,0,0,0,0,0,0,1,0,5,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,5,0,0,0,0,0,0,0,1,0,12,0,1,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,2,1,0,5,1,3,0,0,1
134,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,1,2,4,1,1,4,1,0,2,4,0,0,0,1,4,2,4,0,0,0,0,0,75,1,0,0,0,0,0,0,1,0,5,2,0,0,2,0,0,0,0,3,7,0,0,2,0,0,2,0,1,1,1,0,0,1,1,0,0,1,0,5,0,7,3,0,1,1,0,0,7,0,1,0,1,1,1,2,1,1,2,3,0,0,10,3,0,1,0,0,3,0,1,31,1,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,23,1,0,0,0,3,0,0,0,9,7,1,0,1,6,0,0,14,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,4,4,0,1,1,0,1,0,7,0,8,0,1,0,0,0,0,0,0,0,0,1,0,3,5,0,0,7,0,2,22,2,3,0,5,0,1,5,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,3,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,6,1,0,0,1,0,0,4,0,0,0,0,0
135,0,0,1,0,3,0,0,0,2,0,1,1,0,3,0,1,0,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,4,1,2,0,7,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,6,3,0,1,4,0,0,1,0,18,0,25,0,0,0,1,2,1,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,6,0,0,1,0,3,0,0,1,6,1,0,0,1,2,1,0,12,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,11,0,0,3,2,0,0,0,1,1,0,2,0,0,0,2,3,6,0,0,0,1,0,2,0,0,0,0,0,0,1,9,0,0,6,0,0,10,0,1,0,4,0,0,5,0,0,0,0,0,5,2,0,0,0,1,1,1,3,0,0,0,0,3,2,5,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,1,1,0,0,7,1,0,0,0,0
136,3,0,0,0,1,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,1,8,0,0,0,5,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,106,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,0,3,3,2,0,0,1,0,0,1,0,4,11,1,0,0,0,0,2,4,1,0,3,1,0,0,18,6,0,2,0,0,1,1,0,31,1,42,1,0,0,0,6,1,0,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,38,0,0,2,0,4,0,0,8,6,2,1,0,4,1,1,0,8,1,2,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,7,0,0,1,0,1,0,0,0,0,0,0,25,0,5,0,0,0,0,0,2,0,0,0,0,0,2,2,12,0,0,12,0,3,10,2,0,0,1,0,0,7,0,0,1,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,5,2,5,41,8,0,1,0,0,0,0,4,1,2,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,3,2,0,0,2,3,0,0,0,1,0,1,0,1,0,1,0
137,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,3,0,1,1,0,0,12,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,1,1,0,0,2,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,6,0,37,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,1,0,1,0,2,0,0,0,1,2,0,1,1,1,1,0,5,1,0,1,0,0,2,0,0,0,0,1,2,0,0,22,1,1,1,1,0,9,0,0,2,1,0,0,0,0,0,1,0,0,0,0,8,1,4,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3,0,0,0,0,3,0,2,3,1,0,0,0,0,2,1,1,0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,14,3,1,0,1,0
138,4,0,0,0,5,1,0,0,0,0,0,0,5,13,0,3,0,0,4,0,2,28,4,1,1,5,4,39,6,0,1,0,0,0,0,1,9,0,0,3,0,0,1,0,1,1,0,0,0,0,1,3,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,1,4,2,3,1,3,0,1,4,4,0,0,0,2,1,2,0,0,12,1,0,0,1,1,5,8,1,1,1,1,2,0,1,0,0,0,1,0,0,3,0,45,1,100,0,2,1,3,0,1,0,15,54,0,3,0,0,0,0,1,0,0,1,0,0,0,6,9,1,0,1,7,23,4,2,9,4,2,2,0,1,0,0,40,0,2,0,0,1,2,0,0,1,0,0,2,1,0,0,1,1,1,2,1,10,4,0,9,1,0,0,0,0,1,1,5,0,0,0,8,0,7,1,0,0,0,0,2,0,0,0,0,0,0,2,9,0,2,26,1,0,0,0,0,0,0,2,2,18,0,0,1,2,0,6,1,1,3,0,2,4,1,1,3,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,31,0,1,4,0,0,0,0,0,0,1,0,1,1,6,1,2,0,0,0,0,0,0,11,3,2,2,1,7,0,1,1,0,2,1,1,4,2,12,1,1,19,2,1,0,1,0
139,0,15,2,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14,5,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,0,0,3,0,3,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,7,0,0,29,0,1,1,0,0
140,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,1,0,0,0,1,0,10,2,32,1,0,1,1,0,0,0,0,0,0,1,1,2,13,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,1,3,1,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,8,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
141,0,2,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,0,0,1,7,43,0,1,4,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,6,1,0,0,11,0,0,0,1,0,0,1,2,0,0,0,0,0,1,3,0,0,0,3,3,0,0,0,0,2,0,1,0,0,3,2,36,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2,1,1,4,0,2,0,1,2,2,3,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,2,2,0,0,0,0,0,4,0,1,2,2,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,0,1,0,0,0,0,1,4,1,14,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,8,0,0,0,0,1
142,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,50,0,1,0,0,0,0,0,5,0,0,0,5,0,0,0,0,1,0,0,6,0,0,20,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,30,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,2,0,0,0,1,0,1,1,0,1,0,0,34,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5,0,4,0,7,0,1,0,0,0,0,0,0,0,0,4,10,1,0,6,0,0,4,3,2,0,0,1,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,3,1,0,2,1,0,0,0,2,0,1,0,0
143,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,1,0,0,0,2,5,0,0,3,0,0,0,0,6,0,17,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,3,1,0,4,2,2,0,0,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,2,0,1,0,0,0,0,0,0,1,0,0,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,7,3,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
144,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,1,3,3,2,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,3,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,1,0,1,0,0,2,0,0,1,2,0,6,10,0,0,3,0,20,0,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,6,4,0,1,0,1,0,1,16,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,16,14,0,4,2,1,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,1,0,0,1,0,0,6,2,9,0,0,9,0,1,3,2,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,3,0,1,0,0,0,6,2,0,0,0,0
145,0,2,4,0,6,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,3,0,0,0,1,10,4,0,0,0,0,0,0,1,4,0,0,0,0,8,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,0,0,0,0,0,2,0,1,0,0,0,0,0,11,1,4,12,0,0,0,0,0,4,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,7,0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,4,1,0,1,0,4,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,5,0,1,2,0,0,0,0,0,1,1,0,0,0,0,10,1,6,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,1,7,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,3,6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,7,1,0,1,0,3,0,0,4,0,2,0,1,0,0,1,2,1,30,3,1,0,1,0
